Age,dAge,S2,S5ESP,dS5ESP,S6r1,S6r2,S6r3,S6r4,S6r5,S6r6,S6r7,dRecodeCredit,dBrand,dCreditProvider,S10,S10r7oe,NPS,Reason,CSAT,CES,Brand-Opinion,Q6ar1,Q6ar2,Q6ar3,Q6ar4,Q6br1,Q6br2,Q6br3,Q6br4,Q6br5,Q6br6,Q7r1,Q7r2,Q7r3,Q7b,Q8r1,Q8r2,Q8r3,Q8r4,Q8r5,cluster_final
46,5,1,9,5,0,1,0,0,0,0,0,4,44.0,2.0,6.0,,0.0,Nunca acabas de pagar la deuda los intereses son muy altos y no son claros con las condiciones,0.0,7.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,4.0,4.0,4.0,4.0,4.0,0
46,5,2,12,3,0,1,0,0,0,0,0,4,230.0,1.0,7.0,Emergencias,4.0,Me cancelaron la tarjeta estando fuera del país y me supuso un problema enorme,2.0,2.0,2.0,1.0,3.0,3.0,6.0,1.0,1.0,4.0,1.0,3.0,4.0,2.0,1.0,3.0,5.0,4.0,4.0,3.0,4.0,4.0,0
46,5,1,3,1,0,1,0,1,0,0,0,5,392.0,4.0,1.0,,9.0,Todo muy fácil y agil,9.0,6.0,9.0,9.0,10.0,11.0,10.0,10.0,9.0,9.0,10.0,9.0,10.0,8.0,10.0,10.0,9.0,1.0,2.0,2.0,2.0,3.0,3
46,5,2,9,5,1,0,1,1,0,0,0,5,467.0,5.0,1.0,,8.0,En la atención al cliente,8.0,5.0,8.0,9.0,9.0,8.0,9.0,9.0,9.0,9.0,9.0,10.0,10.0,9.0,7.0,9.0,7.0,3.0,4.0,4.0,3.0,4.0,2
46,5,2,4,5,0,1,1,0,0,0,0,5,371.0,3.0,3.0,,6.0,Porque al final si no tienes para pagar mejor no compres,6.0,4.0,6.0,2.0,4.0,6.0,7.0,7.0,5.0,3.0,4.0,4.0,9.0,4.0,5.0,8.0,4.0,2.0,2.0,3.0,3.0,4.0,1
46,5,2,17,5,0,1,0,0,0,0,0,4,126.0,2.0,5.0,,8.0,no lo se,8.0,6.0,8.0,9.0,12.0,12.0,9.0,9.0,9.0,9.0,9.0,8.0,8.0,9.0,9.0,9.0,8.0,2.0,3.0,3.0,3.0,3.0,1
46,5,1,17,5,0,0,0,0,1,0,0,4,126.0,2.0,,,10.0,BUEN TRATO,10.0,7.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,10.0,7.0,3.0,10.0,3.0,2.0,1.0,1.0,2.0,5
47,5,1,8,4,1,0,0,0,1,1,0,5,52.0,5.0,1.0,,10.0,Credito,10.0,4.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,10.0,10.0,11.0,11.0,11.0,10.0,3.0,3.0,3.0,3.0,3.0,5
47,5,2,1,6,0,1,0,0,0,0,0,5,10.0,3.0,5.0,,8.0,menos comision,7.0,2.0,7.0,5.0,6.0,2.0,3.0,5.0,7.0,4.0,5.0,6.0,9.0,5.0,5.0,7.0,8.0,2.0,3.0,3.0,2.0,3.0,2
47,5,1,11,1,0,1,0,0,0,0,0,4,348.0,1.0,3.0,,9.0,"Todo bien con ellos, sin problemas, funcionan muy bien",9.0,6.0,9.0,9.0,12.0,9.0,10.0,9.0,9.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,6.0,2.0,2.0,2.0,2.0,3.0,3
47,5,1,12,3,1,0,0,0,0,0,0,4,126.0,5.0,1.0,,7.0,Mejores condiciones de préstamos,7.0,5.0,7.0,4.0,5.0,4.0,4.0,5.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,7.0,2.0,3.0,3.0,4.0,3.0,1
47,5,2,11,1,0,1,0,0,0,0,0,5,378.0,3.0,3.0,,10.0,Financiamiento y facilidad,10.0,7.0,9.0,9.0,9.0,10.0,9.0,9.0,9.0,9.0,8.0,9.0,10.0,9.0,10.0,10.0,7.0,2.0,2.0,2.0,3.0,2.0,3
47,5,2,12,3,1,1,0,0,0,0,0,5,126.0,2.0,6.0,,7.0,Flexibilidad y menos interes,6.0,3.0,5.0,6.0,4.0,7.0,11.0,11.0,6.0,6.0,6.0,11.0,11.0,11.0,6.0,6.0,5.0,3.0,3.0,3.0,3.0,3.0,1
47,5,2,12,3,0,1,1,0,0,0,0,5,373.0,3.0,3.0,,9.0,Es rápida de solicitar y fácil de usar la app,9.0,6.0,8.0,12.0,2.0,12.0,12.0,11.0,7.0,6.0,6.0,9.0,11.0,11.0,11.0,11.0,5.0,2.0,3.0,3.0,3.0,4.0,1
47,5,1,1,6,1,1,1,1,0,0,0,5,994.0,4.0,1.0,,10.0,Todo correcto,10.0,7.0,10.0,8.0,6.0,11.0,11.0,9.0,3.0,8.0,6.0,6.0,10.0,7.0,8.0,8.0,7.0,2.0,2.0,2.0,2.0,4.0,1
47,5,1,12,3,1,0,0,0,0,0,0,5,230.0,1.0,3.0,,9.0,Facilidad,8.0,6.0,8.0,10.0,10.0,10.0,10.0,9.0,10.0,9.0,8.0,9.0,10.0,10.0,10.0,9.0,8.0,1.0,2.0,1.0,2.0,2.0,3
47,5,2,1,6,1,1,1,0,1,1,0,5,52.0,5.0,1.0,,8.0,Rapidez,8.0,5.0,8.0,9.0,8.0,8.0,9.0,9.0,7.0,9.0,9.0,10.0,11.0,9.0,10.0,8.0,8.0,1.0,2.0,2.0,1.0,2.0,5
47,5,1,10,4,0,0,0,0,0,1,0,4,78.0,5.0,1.0,,5.0,Economico,6.0,4.0,5.0,5.0,5.0,6.0,3.0,3.0,5.0,7.0,6.0,5.0,6.0,6.0,4.0,7.0,5.0,3.0,3.0,3.0,2.0,2.0,1
47,5,1,10,4,0,0,0,0,1,0,0,4,5.0,1.0,,,5.0,son popiulares,5.0,4.0,5.0,7.0,8.0,8.0,6.0,6.0,5.0,8.0,7.0,8.0,7.0,5.0,7.0,4.0,5.0,2.0,1.0,2.0,3.0,3.0,1
47,5,1,4,5,0,0,1,0,0,0,0,4,370.0,3.0,3.0,,7.0,No lo sé,7.0,6.0,7.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,4.0,5.0,6.0,6.0,6.0,6.0,7.0,3.0,3.0,3.0,4.0,3.0,2
47,5,2,10,4,1,1,0,0,0,0,0,5,126.0,2.0,3.0,,10.0,Fácil comodo,10.0,7.0,10.0,11.0,7.0,11.0,10.0,9.0,11.0,8.0,9.0,9.0,11.0,11.0,11.0,10.0,9.0,1.0,1.0,1.0,1.0,1.0,5
47,5,1,10,4,1,0,0,0,0,0,0,5,53.0,2.0,6.0,,10.0,La facilidad y rapidez,10.0,7.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,10.0,1.0,1.0,1.0,2.0,2.0,5
47,5,2,14,2,1,0,0,0,0,0,0,4,222.0,1.0,1.0,,5.0,coste,7.0,4.0,6.0,10.0,5.0,3.0,4.0,11.0,8.0,10.0,8.0,6.0,5.0,3.0,7.0,5.0,7.0,3.0,3.0,3.0,4.0,4.0,1
47,5,1,14,2,1,0,1,0,0,0,0,5,369.0,3.0,3.0,,7.0,No se,7.0,6.0,8.0,6.0,6.0,6.0,6.0,6.0,4.0,3.0,3.0,3.0,3.0,6.0,6.0,6.0,6.0,3.0,4.0,4.0,4.0,4.0,1
47,5,1,10,4,1,0,0,0,0,0,0,4,418.0,2.0,6.0,,10.0,La facilidad en contratar,10.0,7.0,10.0,11.0,9.0,11.0,11.0,10.0,10.0,10.0,9.0,9.0,10.0,10.0,9.0,10.0,9.0,2.0,2.0,2.0,2.0,2.0,5
47,5,1,14,2,0,1,0,0,0,0,0,5,370.0,3.0,3.0,,10.0,Devoluciones por uso,10.0,6.0,10.0,9.0,7.0,9.0,10.0,7.0,10.0,8.0,8.0,11.0,10.0,7.0,9.0,1.0,6.0,2.0,2.0,2.0,2.0,2.0,3
47,5,1,10,4,0,0,1,0,0,0,0,4,370.0,3.0,3.0,,9.0,"Facilidad de pago, pago sin intereses",9.0,7.0,9.0,10.0,2.0,7.0,10.0,9.0,9.0,9.0,9.0,9.0,11.0,10.0,9.0,6.0,5.0,2.0,2.0,2.0,3.0,3.0,3
47,5,2,10,4,1,0,0,0,0,0,0,4,76.0,1.0,2.0,,8.0,Una atención más rápida,7.0,6.0,7.0,6.0,5.0,6.0,9.0,7.0,7.0,7.0,7.0,8.0,8.0,7.0,6.0,6.0,7.0,2.0,3.0,3.0,3.0,3.0,2
47,5,2,10,4,1,1,1,1,0,0,0,5,52.0,1.0,2.0,,10.0,La facilidad de respuesta y la comodidad de gestionar todo por el teléfono,10.0,7.0,10.0,11.0,8.0,10.0,11.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0,10.0,10.0,10.0,1.0,1.0,1.0,1.0,2.0,5
47,5,2,10,4,0,0,0,1,1,1,0,5,469.0,5.0,1.0,,9.0,Atención,9.0,6.0,8.0,10.0,8.0,5.0,6.0,6.0,10.0,8.0,4.0,9.0,10.0,6.0,7.0,5.0,7.0,3.0,2.0,3.0,2.0,3.0,2
47,5,2,14,2,1,0,1,0,0,0,0,5,264.0,3.0,3.0,,7.0,Ninguno,8.0,4.0,8.0,7.0,5.0,6.0,5.0,6.0,6.0,6.0,4.0,4.0,5.0,6.0,7.0,7.0,8.0,2.0,2.0,3.0,3.0,3.0,1
47,5,2,15,2,0,1,0,1,0,0,0,5,412.0,4.0,1.0,,10.0,Comodidad,10.0,7.0,10.0,9.0,7.0,9.0,11.0,9.0,10.0,9.0,9.0,8.0,9.0,8.0,9.0,9.0,9.0,2.0,3.0,3.0,2.0,2.0,3
47,5,2,16,2,0,0,0,0,0,1,0,4,475.0,4.0,1.0,,5.0,Intereses altos,5.0,4.0,5.0,5.0,6.0,4.0,6.0,6.0,9.0,6.0,4.0,3.0,6.0,4.0,5.0,5.0,5.0,3.0,3.0,3.0,3.0,3.0,1
47,5,1,12,3,0,1,0,0,1,0,0,5,346.0,1.0,,,8.0,No tengo nada que criticarles,8.0,5.0,8.0,9.0,7.0,8.0,9.0,9.0,10.0,9.0,8.0,9.0,10.0,9.0,9.0,9.0,8.0,1.0,2.0,1.0,2.0,1.0,3
47,5,1,8,4,0,0,0,0,0,1,0,4,126.0,5.0,1.0,,7.0,Mejores condiciones,7.0,4.0,7.0,4.0,5.0,2.0,5.0,6.0,6.0,7.0,6.0,4.0,4.0,6.0,6.0,7.0,8.0,3.0,3.0,3.0,2.0,3.0,1
47,5,1,9,5,1,0,0,1,0,1,0,5,126.0,5.0,1.0,,10.0,"La atención en detalle, seguridad y oferta tipo paquete",10.0,6.0,10.0,10.0,11.0,11.0,11.0,10.0,9.0,8.0,10.0,9.0,9.0,8.0,10.0,10.0,10.0,2.0,1.0,2.0,2.0,1.0,3
47,5,1,17,5,1,0,0,1,0,0,0,5,126.0,5.0,1.0,,10.0,La buena atención y rapidez,10.0,7.0,10.0,11.0,9.0,8.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,10.0,1.0,1.0,1.0,1.0,1.0,3
47,5,2,1,6,1,0,0,0,0,0,0,4,53.0,2.0,3.0,,8.0,En la comisión,9.0,7.0,8.0,10.0,8.0,9.0,11.0,9.0,8.0,9.0,8.0,9.0,10.0,9.0,8.0,10.0,7.0,2.0,2.0,1.0,3.0,3.0,3
47,5,1,13,6,1,1,0,1,1,0,0,5,346.0,1.0,1.0,,7.0,Eliminar comisiones por mantenimiento de cuenta.  Mejores intereses,6.0,3.0,6.0,4.0,6.0,7.0,6.0,4.0,4.0,4.0,4.0,8.0,6.0,5.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,2
47,5,2,1,6,1,1,0,0,0,0,0,5,230.0,1.0,3.0,,9.0,La experiencia en la tramitación,9.0,6.0,9.0,10.0,9.0,9.0,10.0,9.0,9.0,10.0,9.0,9.0,9.0,9.0,10.0,9.0,8.0,3.0,3.0,3.0,3.0,2.0,3
47,5,1,17,5,1,0,0,0,1,0,0,5,79.0,2.0,5.0,,7.0,intereses,7.0,5.0,7.0,7.0,6.0,6.0,8.0,6.0,6.0,6.0,6.0,6.0,8.0,6.0,6.0,6.0,6.0,2.0,3.0,4.0,4.0,4.0,1
47,5,2,17,5,0,1,1,0,0,0,0,5,382.0,3.0,3.0,,6.0,Porque acaba siendo mucho gasto,6.0,6.0,5.0,6.0,5.0,6.0,6.0,6.0,4.0,6.0,6.0,6.0,7.0,6.0,8.0,8.0,5.0,2.0,3.0,3.0,3.0,3.0,2
47,5,1,12,3,0,0,1,0,0,1,0,5,392.0,4.0,1.0,,8.0,Mejores intereses,8.0,6.0,8.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0,7.0,8.0,8.0,7.0,7.0,7.0,8.0,1.0,4.0,2.0,4.0,2.0,4
47,5,1,9,5,1,1,0,1,0,0,0,5,412.0,4.0,1.0,,9.0,rapidez y oferta bien explicada,8.0,6.0,8.0,9.0,6.0,10.0,11.0,7.0,7.0,10.0,10.0,10.0,9.0,9.0,9.0,8.0,8.0,2.0,3.0,3.0,2.0,2.0,5
47,5,1,12,3,0,1,0,0,0,0,0,5,44.0,2.0,3.0,,7.0,"Darle más espacio de pago a los clientes, mejorar el servicio al cliente",2.0,4.0,3.0,5.0,7.0,5.0,9.0,3.0,4.0,6.0,6.0,8.0,8.0,6.0,4.0,7.0,2.0,4.0,3.0,4.0,3.0,4.0,1
47,5,2,1,6,1,1,0,1,1,0,0,5,371.0,3.0,4.0,,6.0,es un lio,5.0,5.0,5.0,6.0,7.0,6.0,5.0,5.0,5.0,5.0,5.0,7.0,4.0,6.0,6.0,6.0,9.0,2.0,3.0,3.0,2.0,3.0,1
47,5,1,9,5,1,1,1,0,0,1,0,5,412.0,4.0,1.0,,6.0,Intereses,6.0,6.0,6.0,11.0,5.0,8.0,10.0,8.0,7.0,6.0,6.0,8.0,8.0,7.0,7.0,7.0,6.0,2.0,3.0,3.0,3.0,3.0,2
47,5,2,1,6,1,1,0,1,0,0,0,5,469.0,5.0,1.0,,6.0,Porque se mantiene el importe mensual,7.0,6.0,7.0,3.0,6.0,5.0,9.0,8.0,3.0,6.0,9.0,6.0,6.0,5.0,3.0,6.0,5.0,2.0,4.0,3.0,4.0,3.0,2
47,5,2,12,3,1,1,1,0,1,1,0,5,469.0,5.0,1.0,,4.0,"Si hay un pequeño retraso, empieza un acoso por teléfono bastante importante",2.0,3.0,2.0,2.0,3.0,1.0,3.0,3.0,1.0,3.0,4.0,5.0,6.0,3.0,5.0,5.0,3.0,4.0,4.0,3.0,4.0,3.0,0
47,5,1,12,3,0,0,0,1,0,0,0,4,469.0,5.0,1.0,,7.0,Mejores condiciones del prestamo,7.0,6.0,7.0,7.0,7.0,8.0,10.0,7.0,6.0,7.0,6.0,8.0,8.0,7.0,7.0,7.0,7.0,2.0,3.0,3.0,4.0,3.0,1
47,5,1,1,6,1,1,0,1,0,0,0,5,53.0,2.0,1.0,,9.0,Unas facilidades y condiciones que no se igualaban en ningún otro sitio,9.0,6.0,9.0,10.0,1.0,10.0,11.0,10.0,11.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,10.0,1.0,1.0,2.0,2.0,1.0,5
48,5,2,17,5,1,1,1,0,0,0,0,5,370.0,3.0,3.0,,9.0,Son muy flexibles en cuanto a las formas de pago en general..,9.0,7.0,9.0,9.0,8.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,9.0,2.0,2.0,2.0,2.0,2.0,5
48,5,2,2,2,0,0,0,0,0,1,0,4,344.0,1.0,7.0,,5.0,No la recomendaría por las comisiones ocultas en algunos servicios.  También puede ser lenta la atención al cliente cuando hay problemas con la cuenta.,7.0,5.0,8.0,6.0,9.0,6.0,8.0,11.0,7.0,8.0,7.0,8.0,11.0,8.0,7.0,11.0,6.0,3.0,1.0,1.0,4.0,3.0,1
48,5,2,9,5,0,0,1,0,0,0,0,4,298.0,3.0,5.0,,7.0,En ninguno,7.0,5.0,7.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,9.0,10.0,8.0,8.0,8.0,7.0,2.0,3.0,2.0,3.0,3.0,2
48,5,2,12,3,1,0,0,0,0,0,0,5,230.0,1.0,4.0,,8.0,Interés mejor,9.0,6.0,9.0,11.0,11.0,8.0,11.0,9.0,9.0,9.0,9.0,10.0,9.0,8.0,10.0,10.0,9.0,1.0,2.0,2.0,1.0,2.0,3
48,5,2,9,5,1,1,0,1,0,0,0,5,469.0,5.0,1.0,,8.0,Facilidades,8.0,2.0,7.0,8.0,9.0,9.0,8.0,9.0,8.0,9.0,4.0,7.0,5.0,6.0,9.0,9.0,8.0,2.0,3.0,2.0,4.0,4.0,2
48,5,1,1,6,1,0,0,1,0,1,0,5,392.0,4.0,1.0,,8.0,En la flexibilidad de pagos,9.0,6.0,8.0,9.0,9.0,10.0,11.0,11.0,8.0,11.0,10.0,10.0,11.0,9.0,9.0,11.0,8.0,2.0,1.0,2.0,2.0,2.0,5
48,5,1,13,6,0,1,1,0,0,0,0,5,55.0,1.0,3.0,,8.0,Mejor comunicación,9.0,2.0,9.0,7.0,10.0,10.0,11.0,11.0,9.0,8.0,11.0,11.0,11.0,9.0,9.0,7.0,8.0,2.0,2.0,2.0,3.0,3.0,5
48,5,1,12,3,1,1,1,0,0,1,0,5,469.0,5.0,1.0,,8.0,La atención al cliente en ciertas ocasiones los tiempos de espera son largos y difíciles de contactar.  Cierta claridad en las condiciones a veces no llenos del todo la letra pequeña y ahí es donde nos damos cuenta de ciertos aspectos en mi caso sobre,7.0,5.0,7.0,5.0,4.0,6.0,10.0,9.0,7.0,9.0,8.0,9.0,9.0,6.0,6.0,7.0,8.0,3.0,4.0,3.0,4.0,4.0,1
48,5,1,3,1,0,1,0,0,0,0,0,5,346.0,1.0,5.0,,8.0,Unas comosiones más pequeñas,8.0,6.0,8.0,8.0,12.0,6.0,10.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,10.0,8.0,5.0,2.0,3.0,3.0,3.0,3.0,1
48,5,2,1,6,0,0,0,1,0,0,0,4,126.0,5.0,2.0,,10.0,Calidad,10.0,7.0,10.0,8.0,10.0,11.0,6.0,8.0,6.0,3.0,6.0,7.0,7.0,10.0,11.0,11.0,10.0,2.0,2.0,2.0,2.0,2.0,3
48,5,1,6,1,1,0,0,0,0,0,0,4,52.0,1.0,5.0,,0.0,son unos ladrones. me engañaron,0.0,1.0,0.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,4.0,4.0,4.0,4.0,4.0,0
48,5,2,1,6,0,1,0,0,0,0,0,5,344.0,1.0,3.0,,9.0,Ningunos intereses muchas facilidades,9.0,7.0,10.0,6.0,9.0,8.0,6.0,10.0,7.0,10.0,8.0,9.0,10.0,7.0,7.0,10.0,9.0,1.0,3.0,1.0,2.0,3.0,3
48,5,2,1,6,0,1,0,0,0,0,0,5,344.0,1.0,1.0,,10.0,Muchas facilidades,9.0,7.0,10.0,7.0,9.0,9.0,11.0,8.0,9.0,11.0,9.0,9.0,11.0,10.0,10.0,9.0,10.0,4.0,2.0,3.0,1.0,1.0,5
48,5,2,4,5,0,0,1,0,0,0,0,4,13.0,3.0,4.0,,8.0,En la pág web,8.0,5.0,7.0,7.0,6.0,7.0,7.0,7.0,8.0,8.0,6.0,8.0,9.0,7.0,7.0,8.0,7.0,2.0,2.0,2.0,2.0,2.0,2
48,5,2,6,1,1,0,0,0,0,0,0,5,135.0,2.0,5.0,,10.0,Rapidez y pago de plazos,10.0,7.0,10.0,9.0,9.0,9.0,9.0,10.0,6.0,9.0,8.0,10.0,10.0,8.0,6.0,10.0,5.0,4.0,4.0,3.0,4.0,4.0,4
48,5,1,1,6,0,1,1,1,0,0,0,5,353.0,5.0,1.0,,5.0,Interés abusivo,5.0,4.0,5.0,9.0,6.0,9.0,11.0,6.0,3.0,6.0,1.0,8.0,9.0,3.0,3.0,6.0,6.0,4.0,4.0,2.0,4.0,4.0,2
48,5,1,6,1,1,0,0,0,0,0,0,4,230.0,1.0,4.0,,10.0,Que ofrecían los préstamos preconcedidos y sin comisiones,10.0,6.0,10.0,11.0,7.0,10.0,10.0,8.0,6.0,7.0,6.0,9.0,6.0,7.0,6.0,8.0,5.0,2.0,2.0,2.0,4.0,2.0,3
48,5,1,10,4,0,1,0,0,0,0,0,4,378.0,3.0,3.0,,9.0,Pago en Cómodas cuotas,9.0,6.0,9.0,9.0,10.0,10.0,2.0,9.0,11.0,8.0,9.0,10.0,10.0,10.0,8.0,11.0,8.0,2.0,2.0,1.0,4.0,2.0,4
48,5,2,4,5,0,0,1,1,0,0,0,5,78.0,5.0,1.0,,8.0,Información sobre los tipos d dinteles o cancelación,8.0,6.0,8.0,7.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,8.0,7.0,8.0,9.0,8.0,8.0,3.0,3.0,3.0,3.0,3.0,2
48,5,1,14,2,0,1,0,0,0,0,0,5,230.0,1.0,3.0,,6.0,No es competitivo,6.0,5.0,7.0,5.0,8.0,5.0,6.0,6.0,6.0,5.0,4.0,4.0,6.0,7.0,7.0,5.0,6.0,3.0,4.0,3.0,3.0,3.0,1
48,5,1,4,5,1,0,0,1,0,0,0,5,469.0,5.0,1.0,,10.0,Intereses bajos,10.0,7.0,10.0,11.0,11.0,11.0,11.0,11.0,9.0,11.0,10.0,11.0,11.0,11.0,11.0,11.0,10.0,1.0,1.0,1.0,1.0,1.0,3
48,5,2,14,2,1,1,0,0,1,0,0,5,76.0,1.0,,,6.0,Por las facilidades,6.0,5.0,6.0,6.0,6.0,6.0,8.0,6.0,4.0,5.0,5.0,7.0,9.0,6.0,6.0,4.0,6.0,3.0,3.0,4.0,3.0,4.0,1
48,5,1,14,2,1,0,0,0,0,0,0,4,230.0,1.0,7.0,inversion,9.0,sin comisiones,9.0,7.0,9.0,10.0,6.0,8.0,1.0,11.0,7.0,7.0,6.0,9.0,10.0,8.0,7.0,9.0,8.0,3.0,2.0,3.0,2.0,1.0,1
48,5,2,10,4,0,1,0,0,0,0,0,4,991.0,1.0,7.0,Para tener esa opción en caso de necesidad,10.0,Buenas atención,10.0,7.0,10.0,10.0,11.0,10.0,10.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,10.0,9.0,8.0,1.0,2.0,2.0,1.0,1.0,5
48,5,2,10,4,1,0,0,0,0,0,0,4,5.0,1.0,5.0,,6.0,Intereses alros,5.0,4.0,7.0,7.0,3.0,8.0,6.0,7.0,8.0,5.0,5.0,5.0,8.0,9.0,8.0,9.0,5.0,2.0,3.0,2.0,4.0,3.0,1
48,5,2,14,2,0,0,0,0,0,1,0,5,469.0,5.0,2.0,,7.0,En la atención an cliente,7.0,6.0,8.0,9.0,9.0,9.0,10.0,10.0,10.0,9.0,10.0,9.0,10.0,9.0,11.0,10.0,8.0,1.0,2.0,1.0,2.0,2.0,3
48,5,2,12,3,0,0,0,1,0,0,0,4,353.0,5.0,1.0,,8.0,Menos interés,8.0,5.0,8.0,7.0,5.0,6.0,9.0,5.0,5.0,5.0,4.0,7.0,7.0,5.0,6.0,4.0,6.0,4.0,4.0,4.0,4.0,4.0,1
48,5,2,1,6,0,0,0,0,0,1,0,4,52.0,1.0,1.0,,9.0,Todo en general,9.0,7.0,9.0,10.0,10.0,10.0,11.0,10.0,10.0,11.0,10.0,9.0,10.0,9.0,10.0,10.0,9.0,1.0,1.0,1.0,1.0,1.0,5
48,5,2,1,6,0,0,0,0,0,1,0,4,412.0,4.0,1.0,,9.0,Muchas facilidades para pagarlo por meses,10.0,6.0,9.0,11.0,6.0,9.0,8.0,6.0,9.0,8.0,6.0,3.0,10.0,7.0,11.0,9.0,9.0,2.0,1.0,3.0,2.0,3.0,3
48,5,2,7,4,1,1,1,0,1,0,0,5,13.0,3.0,6.0,,6.0,Porque no me termino gustando el trato recibido,5.0,5.0,5.0,6.0,6.0,6.0,8.0,8.0,8.0,8.0,8.0,6.0,6.0,8.0,6.0,7.0,6.0,2.0,3.0,3.0,3.0,3.0,1
48,5,1,9,5,1,0,0,0,0,0,0,4,126.0,5.0,1.0,,10.0,"La atención, han tenido empatía",10.0,7.0,10.0,9.0,8.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,10.0,10.0,10.0,1.0,1.0,1.0,2.0,1.0,3
48,5,2,9,5,0,1,0,1,0,1,0,5,392.0,4.0,1.0,,8.0,Cuando refinancias se vienen arriba con los intereses. Y por acabar de pagarlo también hemos tenido que pagar de más,2.0,5.0,5.0,1.0,1.0,1.0,9.0,1.0,3.0,6.0,6.0,4.0,6.0,1.0,1.0,11.0,0.0,4.0,4.0,4.0,4.0,4.0,0
48,5,1,9,5,1,1,0,0,0,0,0,5,126.0,2.0,3.0,,9.0,Fiable,8.0,6.0,9.0,10.0,11.0,10.0,10.0,9.0,9.0,10.0,8.0,9.0,9.0,9.0,10.0,9.0,9.0,1.0,2.0,2.0,1.0,1.0,3
48,5,1,7,4,0,1,0,0,0,0,0,4,348.0,1.0,7.0,"Hago compras mensuales en mi comercio, todas compras online",8.0,"Hace unos años me hicieron un fraude con mi tarjeta, el banco no se hizo cargo y no reclamé por no entrar en batalla con ellos.",7.0,6.0,8.0,7.0,6.0,7.0,9.0,7.0,6.0,8.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,3.0,3.0,3.0,3.0,3.0,1
48,5,2,15,2,1,0,0,0,0,0,0,4,380.0,3.0,3.0,,7.0,REBAJAR LOS INTERESES.,6.0,4.0,6.0,7.0,4.0,6.0,8.0,7.0,5.0,7.0,7.0,9.0,6.0,8.0,6.0,9.0,5.0,3.0,3.0,3.0,3.0,3.0,1
48,5,1,17,5,1,0,0,0,0,0,0,4,348.0,1.0,4.0,,5.0,Comisiones e intereses,6.0,5.0,6.0,6.0,5.0,7.0,10.0,7.0,7.0,6.0,7.0,10.0,10.0,6.0,7.0,7.0,7.0,3.0,3.0,3.0,3.0,3.0,1
48,5,1,5,7,1,0,0,0,0,0,0,4,230.0,1.0,6.0,,0.0,Porque es un banco de mierda.,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,4.0,4.0,4.0,4.0,0
48,5,2,1,6,1,0,0,1,0,0,0,5,475.0,4.0,1.0,,10.0,Te facilita si tienes algun problema de pago,10.0,6.0,10.0,9.0,12.0,12.0,12.0,10.0,6.0,6.0,6.0,10.0,11.0,10.0,8.0,10.0,9.0,1.0,3.0,3.0,4.0,4.0,2
48,5,2,9,5,0,1,0,1,0,0,0,5,392.0,4.0,1.0,,8.0,En los intereses,7.0,6.0,8.0,10.0,11.0,10.0,12.0,11.0,9.0,9.0,9.0,11.0,11.0,10.0,9.0,9.0,8.0,1.0,2.0,1.0,2.0,2.0,2
48,5,1,12,3,0,1,1,0,0,0,0,5,126.0,2.0,3.0,,6.0,Creo que la gente no debe solicitar estos créditos,8.0,4.0,6.0,7.0,1.0,2.0,9.0,7.0,4.0,6.0,3.0,7.0,8.0,6.0,9.0,8.0,0.0,3.0,4.0,3.0,4.0,4.0,1
48,5,1,5,7,1,0,0,1,0,0,0,5,126.0,2.0,2.0,,5.0,Cierto abuso en el % de comisiones que carga,5.0,3.0,3.0,3.0,2.0,4.0,7.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,6.0,2.0,4.0,4.0,4.0,4.0,4.0,0
49,5,2,1,6,0,1,0,0,0,0,0,4,76.0,1.0,3.0,,8.0,Las comisiones,8.0,4.0,7.0,10.0,10.0,10.0,7.0,9.0,9.0,9.0,8.0,8.0,9.0,6.0,6.0,7.0,7.0,2.0,3.0,3.0,2.0,2.0,2
